,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck,Y
604,1.0,0,1.0,39.0,0,1,6,0
605,1.0,0,1.0,35.0,0,2,7,1
606,1.0,0,1.0,37.0,0,2,5,0
607,1.0,0,3.0,13.0,0,1,6,0
608,1.0,0,1.0,21.0,0,1,6,0
609,3.0,0,1.0,20.0,0,2,5,0
610,2.0,1,3.0,20.0,0,1,2,1
611,1.0,0,1.0,63.0,0,1,6,1
612,1.0,0,1.0,36.0,0,2,6,0
613,2.0,0,3.0,29.0,0,2,3,1
614,2.0,0,3.0,36.0,0,2,3,1
615,2.0,0,1.0,79.0,0,2,3,0
616,2.0,1,3.0,30.0,0,2,3,1
617,2.0,1,3.0,30.0,0,2,3,1
618,3.0,0,1.0,19.0,0,1,6,1
619,2.0,1,1.0,33.0,0,1,5,1
620,1.0,0,,20.0,0,1,7,0
621,2.0,1,3.0,38.0,0,2,3,1
622,3.0,1,1.0,7.0,0,2,6,1
623,3.0,1,1.0,58.0,0,2,6,1
624,3.0,0,1.0,33.0,0,2,6,0
625,1.0,1,2.0,3.0,0,2,7,1
626,3.0,0,1.0,39.0,0,2,5,1
627,3.0,0,1.0,37.0,0,1,5,1
628,1.0,0,1.0,32.0,0,1,7,0
629,1.0,0,1.0,28.0,0,2,6,1
630,1.0,0,1.0,38.0,0,2,7,0
631,1.0,0,2.0,21.0,0,2,6,0
632,1.0,1,1.0,18.0,0,2,7,1
633,1.0,1,1.0,15.0,0,2,7,0
634,2.0,0,1.0,44.0,0,1,3,0
635,1.0,0,1.0,44.0,0,1,6,1
636,2.0,0,1.0,36.0,0,2,5,0
637,,0,1.0,28.0,0,1,6,1
638,3.0,0,1.0,15.0,0,1,6,0
639,1.0,0,1.0,45.0,0,1,6,0
640,1.0,0,1.0,26.0,0,1,6,0
641,1.0,1,2.0,46.0,0,1,7,1
642,1.0,0,1.0,25.0,0,1,7,0
643,1.0,1,2.0,46.0,0,2,7,0
644,1.0,1,1.0,15.0,0,2,7,0
645,1.0,1,1.0,37.0,0,2,7,0
646,1.0,0,1.0,20.0,0,2,7,0
647,1.0,1,2.0,45.0,0,1,7,0
648,1.0,1,1.0,7.0,0,1,7,0
649,1.0,1,1.0,5.0,0,1,7,0
650,3.0,1,1.0,38.0,0,2,6,1
651,3.0,0,1.0,30.0,0,1,6,0
652,3.0,0,1.0,,0,1,6,1
653,3.0,0,1.0,0.0,0,1,6,1
654,3.0,1,1.0,20.0,0,1,6,1
655,1.0,0,1.0,41.0,0,1,5,0
656,3.0,1,1.0,18.0,0,1,6,1
657,3.0,0,1.0,29.0,1,1,4,0
658,3.0,0,1.0,19.0,0,2,4,0
659,3.0,0,1.0,34.0,0,2,5,0
660,2.0,1,1.0,36.0,0,2,2,1
661,3.0,1,1.0,54.0,0,2,6,1
662,3.0,0,1.0,19.0,0,2,5,0
663,3.0,0,1.0,21.0,0,2,6,0
664,3.0,1,1.0,23.0,0,2,5,1
666,2.0,0,1.0,34.0,0,2,3,0
667,1.0,0,1.0,22.0,0,2,7,1
668,1.0,0,3.0,24.0,0,1,6,1
669,3.0,1,,18.0,0,2,6,1
670,3.0,0,3.0,24.0,0,2,4,0
671,2.0,1,1.0,33.0,0,2,4,1
672,1.0,0,1.0,24.0,0,2,6,0
673,1.0,1,1.0,18.0,0,2,7,1
674,1.0,1,1.0,19.0,0,1,7,1
675,1.0,0,3.0,43.0,0,1,6,1
676,1.0,1,1.0,44.0,0,2,7,1
677,2.0,0,3.0,25.0,0,2,1,1
678,2.0,1,3.0,25.0,0,2,1,1
680,3.0,0,1.0,23.0,0,1,5,0
681,3.0,0,1.0,20.0,0,1,6,0
682,3.0,0,1.0,2.0,0,1,6,1
683,1.0,0,1.0,26.0,0,2,5,0
684,1.0,1,2.0,38.0,0,1,7,1
685,1.0,0,1.0,1.0,0,1,7,0
686,1.0,0,,12.0,0,1,7,1
687,1.0,1,2.0,2.0,0,1,7,0
688,1.0,1,2.0,25.0,0,1,7,0
689,1.0,1,3.0,1.0,0,1,7,1
690,1.0,1,3.0,0.0,0,1,7,1
692,1.0,0,1.0,21.0,0,1,5,0
693,3.0,0,1.0,19.0,0,1,5,0
694,1.0,0,2.0,24.0,0,2,6,0
695,1.0,1,1.0,20.0,0,1,7,0
696,1.0,0,1.0,23.0,0,2,6,1
697,1.0,0,3.0,29.0,0,2,6,1
698,1.0,0,1.0,14.0,0,2,5,1
700,1.0,0,3.0,23.0,0,1,6,0
701,1.0,0,1.0,62.0,0,1,6,0
702,1.0,0,1.0,23.0,0,1,6,0
703,2.0,0,3.0,65.0,0,2,3,0
704,3.0,0,1.0,47.0,0,1,6,1
705,2.0,0,3.0,67.0,0,1,3,0
706,2.0,1,3.0,14.0,0,1,3,1
707,2.0,0,1.0,41.0,0,1,3,0
708,1.0,1,1.0,14.0,0,2,7,1
709,1.0,1,1.0,19.0,0,2,7,0
710,1.0,0,3.0,22.0,0,2,6,0
711,2.0,1,,34.0,0,1,1,1
712,2.0,0,3.0,65.0,0,1,1,0
714,2.0,1,3.0,22.0,0,1,4,1
715,2.0,1,3.0,54.0,0,2,2,1
716,2.0,0,1.0,34.0,0,2,2,0
717,2.0,1,1.0,27.0,0,2,2,1
718,3.0,0,3.0,67.0,0,1,4,0
719,2.0,0,,33.0,0,1,3,1
720,1.0,1,2.0,30.0,0,2,7,0
721,1.0,0,1.0,22.0,0,2,7,0
722,3.0,0,2.0,35.0,0,2,6,1
723,3.0,0,1.0,23.0,0,2,6,0
724,1.0,0,1.0,49.0,0,2,7,0
725,2.0,0,3.0,36.0,0,1,2,0
726,2.0,1,1.0,31.0,0,1,2,1
727,2.0,1,3.0,54.0,0,2,2,1
728,1.0,1,1.0,0.0,0,2,7,0
729,1.0,0,1.0,,0,2,7,0
730,1.0,0,1.0,54.0,0,2,7,0
731,1.0,1,2.0,10.0,0,2,7,0
732,1.0,0,3.0,0.0,0,2,7,1
733,1.0,1,2.0,7.0,0,2,7,1
734,1.0,1,1.0,25.0,0,1,7,0
735,2.0,0,3.0,37.0,0,2,5,0
736,2.0,1,3.0,15.0,0,2,5,1
737,,1,1.0,26.0,0,2,5,1
738,2.0,0,3.0,7.0,0,2,5,1
739,1.0,0,1.0,30.0,0,2,6,0
740,1.0,0,1.0,19.0,0,1,6,1
741,2.0,0,1.0,30.0,0,1,1,0
742,1.0,0,,21.0,0,1,6,0
743,1.0,0,2.0,21.0,0,2,7,0
744,3.0,1,1.0,59.0,0,1,6,1
745,2.0,1,3.0,28.0,0,2,3,1
746,1.0,0,1.0,32.0,0,1,6,0
747,1.0,1,1.0,19.0,0,1,7,1
748,1.0,1,1.0,7.0,0,1,7,0
749,1.0,0,3.0,16.0,0,1,6,0
750,2.0,0,1.0,31.0,1,2,1,0
751,2.0,0,1.0,30.0,0,2,1,0
752,2.0,1,1.0,26.0,0,2,1,1
753,1.0,1,2.0,20.0,0,2,7,1
754,1.0,1,2.0,24.0,0,1,7,0
755,1.0,0,2.0,39.0,0,1,7,0
756,3.0,0,3.0,19.0,0,2,6,1
757,3.0,1,3.0,27.0,0,2,6,1
758,1.0,0,1.0,34.0,0,2,6,0
759,2.0,1,3.0,28.0,0,2,4,1
760,1.0,0,1.0,29.0,0,2,6,0
761,3.0,1,2.0,38.0,0,2,6,1
762,2.0,0,3.0,,0,1,1,0
763,3.0,1,1.0,1.0,0,2,6,1
764,2.0,0,3.0,36.0,1,1,3,1
765,1.0,0,1.0,31.0,0,2,6,0
766,1.0,0,1.0,1.0,0,2,7,1
767,1.0,0,1.0,31.0,0,2,5,0
768,3.0,0,1.0,10.0,0,2,6,1
769,3.0,0,1.0,,0,2,6,0
770,3.0,0,1.0,42.0,0,2,6,0
771,3.0,0,1.0,0.0,0,2,6,1
772,3.0,0,2.0,41.0,0,2,6,0
773,3.0,1,1.0,0.0,0,2,6,1
774,3.0,0,1.0,0.0,0,2,6,1
775,3.0,1,1.0,59.0,0,1,6,1
776,1.0,0,1.0,13.0,0,2,5,0
777,2.0,0,3.0,24.0,0,2,5,0
778,1.0,1,1.0,20.0,0,1,7,0
779,2.0,0,1.0,71.0,1,2,2,1
780,1.0,1,2.0,23.0,0,2,7,1
781,1.0,0,3.0,15.0,0,2,6,1
782,1.0,0,1.0,18.0,0,2,7,0
783,1.0,0,1.0,19.0,0,2,6,1
784,1.0,1,3.0,4.0,0,2,7,1
786,3.0,0,1.0,51.0,0,2,6,0
787,1.0,1,1.0,13.0,0,1,7,1
789,1.0,0,1.0,42.0,0,2,6,0
790,1.0,0,1.0,41.0,0,2,6,1
791,1.0,0,2.0,21.0,0,1,6,1
792,1.0,0,1.0,31.0,0,1,6,1
794,1.0,0,1.0,31.0,0,1,6,0
795,1.0,0,3.0,14.0,0,2,7,0
796,3.0,0,2.0,32.0,1,2,6,0
797,2.0,0,1.0,32.0,0,2,2,0
798,1.0,0,1.0,27.0,0,1,7,0
799,2.0,0,3.0,57.0,0,2,2,0
800,1.0,1,1.0,13.0,0,2,7,0
801,3.0,1,1.0,30.0,0,1,6,1
802,3.0,1,1.0,14.0,0,1,6,1
803,2.0,0,1.0,27.0,0,2,2,1
804,2.0,1,3.0,32.0,0,2,2,1
805,3.0,1,1.0,54.0,0,2,5,1
806,1.0,0,3.0,23.0,0,1,6,0
807,,1,3.0,38.0,0,2,1,1
808,1.0,1,1.0,32.0,0,2,7,1
809,1.0,0,1.0,24.0,0,1,5,0
810,1.0,1,1.0,36.0,0,2,7,0
811,1.0,0,1.0,11.0,0,2,7,0
812,1.0,1,1.0,6.0,0,2,7,0
813,2.0,1,3.0,36.0,0,2,2,1
814,2.0,1,3.0,22.0,0,2,2,1
815,1.0,0,1.0,,0,2,6,0
816,1.0,1,1.0,37.0,0,2,7,1
817,1.0,0,1.0,55.0,0,2,6,0
818,1.0,0,2.0,,0,1,7,0
819,2.0,0,1.0,20.0,0,2,1,1
820,1.0,0,1.0,16.0,0,1,6,0
821,1.0,0,1.0,19.0,0,2,6,0
822,1.0,0,1.0,38.0,0,2,7,0
823,1.0,0,1.0,35.0,0,2,6,0
824,2.0,1,3.0,33.0,0,1,3,1
825,3.0,0,2.0,37.0,1,2,4,0
827,2.0,0,1.0,41.0,0,2,4,0
828,1.0,0,1.0,13.0,0,1,7,0
829,1.0,1,1.0,31.0,0,2,7,0
830,1.0,1,3.0,52.0,0,2,7,1
831,2.0,0,1.0,48.0,0,1,3,0
832,2.0,0,3.0,27.0,0,1,3,1
833,3.0,0,1.0,16.0,0,1,6,0
834,1.0,1,3.0,32.0,0,1,7,1
835,1.0,1,1.0,25.0,0,2,7,0
836,1.0,0,1.0,26.0,0,1,6,1
837,1.0,1,1.0,44.0,0,1,7,0
838,3.0,0,1.0,32.0,0,2,6,1
839,1.0,0,1.0,18.0,0,1,6,1
840,1.0,1,3.0,23.0,0,2,7,0
841,2.0,0,1.0,44.0,0,1,3,0
842,3.0,0,2.0,29.0,0,1,4,0
843,1.0,0,3.0,19.0,0,2,6,1
844,2.0,0,3.0,41.0,0,1,2,0
845,2.0,0,1.0,28.0,0,1,2,0
846,1.0,1,1.0,19.0,0,2,7,1
847,3.0,0,1.0,32.0,1,1,6,0
848,,0,1.0,74.0,0,1,6,1
849,2.0,0,1.0,31.0,0,2,2,1
850,2.0,0,3.0,38.0,0,1,5,0
851,1.0,0,1.0,20.0,0,2,7,0
852,1.0,0,1.0,24.0,0,2,5,0
853,1.0,0,2.0,26.0,0,1,6,0
854,1.0,1,2.0,44.0,0,2,7,0
855,2.0,1,3.0,33.0,0,1,2,1
856,2.0,0,3.0,31.0,0,1,2,0
857,2.0,0,3.0,,0,2,3,1
858,2.0,1,1.0,22.0,0,2,2,1
859,1.0,0,1.0,33.0,0,2,5,0
860,3.0,0,1.0,34.0,0,1,6,0
861,3.0,1,1.0,11.0,0,1,6,1
862,3.0,1,1.0,41.0,0,1,6,1
863,2.0,0,3.0,30.0,0,2,2,1
864,2.0,0,1.0,30.0,0,2,2,0
865,1.0,0,1.0,25.0,0,2,7,0
866,1.0,1,2.0,31.0,0,1,7,1
867,1.0,0,1.0,38.0,0,1,6,0
868,1.0,1,1.0,15.0,0,1,7,1
869,1.0,0,1.0,19.0,0,1,6,1
871,2.0,0,1.0,30.0,0,1,3,1
872,2.0,0,1.0,29.0,0,1,3,0
873,1.0,0,1.0,36.0,0,1,6,0
874,1.0,0,1.0,24.0,0,2,6,0
875,1.0,0,1.0,30.0,0,2,5,1
876,1.0,0,1.0,0.0,0,2,7,1
877,1.0,1,,15.0,0,1,7,1
878,1.0,0,1.0,38.0,0,1,7,1
879,1.0,0,1.0,13.0,0,1,6,0
880,3.0,0,1.0,18.0,0,1,6,0
881,1.0,0,1.0,16.0,0,1,7,0
882,1.0,0,3.0,8.0,0,1,7,0
883,1.0,0,1.0,19.0,0,1,6,1
884,1.0,0,3.0,26.0,0,1,7,0
885,1.0,1,3.0,15.0,0,1,7,1
886,1.0,1,2.0,38.0,0,2,7,1
887,3.0,0,1.0,45.0,0,2,6,0
888,1.0,0,2.0,48.0,0,1,6,0
889,1.0,1,3.0,17.0,0,2,7,0
890,1.0,0,1.0,28.0,0,2,5,1
891,3.0,1,1.0,41.0,0,1,6,1
892,1.0,0,1.0,19.0,0,2,5,0
893,1.0,0,3.0,14.0,0,1,7,1
894,2.0,1,1.0,21.0,0,1,2,1
895,2.0,1,1.0,48.0,0,1,2,1
896,3.0,0,1.0,19.0,0,2,6,0
897,1.0,0,1.0,29.0,0,2,6,0
898,1.0,0,1.0,20.0,0,1,5,0
899,3.0,1,1.0,44.0,0,1,6,1
900,1.0,1,1.0,19.0,0,1,7,1
901,1.0,1,1.0,64.0,0,1,7,0
902,1.0,0,1.0,21.0,0,1,5,0
903,1.0,0,3.0,32.0,0,1,5,1
904,1.0,1,1.0,20.0,0,2,7,0
905,1.0,0,1.0,24.0,0,1,6,0
906,2.0,0,,44.0,0,2,2,1
907,1.0,1,2.0,57.0,0,1,7,1
908,1.0,0,1.0,51.0,0,1,7,0
909,1.0,1,3.0,34.0,0,2,7,1
910,1.0,0,1.0,45.0,0,2,7,0
911,1.0,0,1.0,24.0,0,2,6,0
912,1.0,0,1.0,23.0,0,2,7,0
913,1.0,1,1.0,30.0,0,2,7,1
914,1.0,0,3.0,20.0,0,2,6,0
915,1.0,1,1.0,22.0,0,2,7,1
916,1.0,1,2.0,,0,2,7,0
917,1.0,1,1.0,71.0,0,2,7,1
918,1.0,0,3.0,18.0,0,1,5,1
919,1.0,0,1.0,16.0,0,1,6,0
920,,0,1.0,28.0,0,2,7,0
921,1.0,0,1.0,36.0,0,2,5,1
922,1.0,0,1.0,6.0,0,1,7,0
923,1.0,0,2.0,26.0,0,2,6,0
924,1.0,1,1.0,27.0,0,2,7,0
925,2.0,0,1.0,49.0,0,2,4,1
926,2.0,0,1.0,29.0,0,2,4,0
927,2.0,0,3.0,46.0,0,2,4,1
929,2.0,1,3.0,17.0,0,2,4,1
930,2.0,0,3.0,37.0,0,2,4,0
931,1.0,0,3.0,24.0,0,2,6,0
932,1.0,1,1.0,47.0,0,2,7,0
933,1.0,0,1.0,26.0,0,2,6,0
934,2.0,1,3.0,46.0,0,1,3,1
935,3.0,0,1.0,27.0,0,2,6,0
936,2.0,0,1.0,56.0,0,1,3,1
937,3.0,0,,18.0,0,1,4,0
938,1.0,1,1.0,15.0,0,2,7,0
939,3.0,0,3.0,3.0,0,2,6,1
940,3.0,0,1.0,42.0,0,2,6,0
941,3.0,1,1.0,1.0,0,2,6,1
942,2.0,1,3.0,56.0,0,2,1,1
943,1.0,0,1.0,20.0,0,2,7,0
944,1.0,0,1.0,21.0,0,2,5,0
945,1.0,1,1.0,5.0,0,2,5,1
947,2.0,1,3.0,39.0,0,2,3,1
948,2.0,1,1.0,60.0,0,2,3,1
950,1.0,1,1.0,58.0,0,1,7,0
951,1.0,1,1.0,19.0,0,1,7,1
952,1.0,1,1.0,29.0,0,2,7,0
953,3.0,1,1.0,19.0,0,1,6,1
954,1.0,0,1.0,44.0,0,2,6,0
955,1.0,0,1.0,20.0,0,2,6,0
956,1.0,1,1.0,18.0,0,1,7,1
957,1.0,0,,36.0,0,2,6,1
958,3.0,1,1.0,25.0,0,1,6,1
960,1.0,0,3.0,18.0,0,1,6,0
961,1.0,1,1.0,0.0,0,1,7,1
962,,0,3.0,54.0,0,1,7,0
963,1.0,0,3.0,0.0,0,1,7,0
964,1.0,0,1.0,20.0,0,1,6,0
965,1.0,1,1.0,21.0,0,2,7,0
966,3.0,0,1.0,8.0,0,1,6,1
967,3.0,0,1.0,46.0,0,1,6,0
968,3.0,0,1.0,31.0,0,1,6,0
969,3.0,0,3.0,3.0,0,1,6,1
970,3.0,1,1.0,30.0,0,1,6,1
971,1.0,0,1.0,23.0,0,1,6,0
972,1.0,0,1.0,14.0,0,2,6,0
973,1.0,1,2.0,25.0,0,1,7,0
974,1.0,1,1.0,61.0,0,1,7,1
975,1.0,0,1.0,31.0,0,1,7,0
976,3.0,0,3.0,13.0,0,1,6,1
977,1.0,1,2.0,24.0,0,2,7,1
978,1.0,0,1.0,47.0,0,2,7,0
979,1.0,0,2.0,15.0,0,2,7,1
981,1.0,0,1.0,49.0,0,1,6,0
982,2.0,0,1.0,37.0,0,1,3,0
983,2.0,0,1.0,44.0,0,1,3,0
984,1.0,0,1.0,16.0,0,2,6,0
985,1.0,1,1.0,58.0,0,1,7,1
986,1.0,0,1.0,20.0,0,1,6,1
987,3.0,1,3.0,36.0,0,1,6,1
988,3.0,1,1.0,31.0,0,1,6,1
989,1.0,0,1.0,21.0,0,2,6,0
990,1.0,0,3.0,22.0,0,2,6,0
991,1.0,0,2.0,27.0,0,2,6,0
992,1.0,0,1.0,58.0,0,2,6,1
993,,1,1.0,38.0,0,1,6,1
994,3.0,1,3.0,30.0,0,1,6,1
995,2.0,1,3.0,20.0,0,1,3,1
996,1.0,0,1.0,19.0,0,2,6,0
997,1.0,0,1.0,57.0,0,2,7,0
998,1.0,0,1.0,26.0,0,1,6,0
999,,0,1.0,38.0,0,1,2,1
1000,2.0,1,1.0,15.0,0,1,2,1
1001,3.0,1,1.0,,0,2,6,1
1002,3.0,1,1.0,35.0,0,1,6,1
1003,1.0,1,2.0,38.0,0,2,7,0
1004,,0,1.0,35.0,0,1,8,0
1005,2.0,1,1.0,14.0,0,2,2,1
1006,2.0,1,1.0,27.0,0,2,2,1
1007,1.0,1,1.0,25.0,0,1,7,0
1008,1.0,0,1.0,37.0,0,1,7,0
1009,1.0,0,3.0,25.0,0,1,5,0
1010,1.0,0,3.0,41.0,0,1,7,0
1011,3.0,0,1.0,50.0,0,2,6,0
1012,3.0,0,1.0,33.0,0,2,6,0
1013,3.0,1,1.0,27.0,0,2,6,1
1014,3.0,1,1.0,23.0,0,2,6,1
1015,3.0,0,1.0,18.0,0,2,6,1
1016,1.0,0,1.0,31.0,0,2,6,0
1017,1.0,0,1.0,54.0,0,1,7,0
1018,1.0,1,1.0,0.0,0,1,7,1
1019,1.0,0,1.0,11.0,0,1,7,0
1020,1.0,1,1.0,4.0,0,1,7,0
1021,1.0,0,,19.0,0,1,5,1
1022,1.0,0,1.0,7.0,0,1,7,1
1023,1.0,1,2.0,20.0,0,2,7,0
1024,,1,3.0,33.0,0,1,4,1
1025,2.0,0,1.0,26.0,0,1,4,0
1026,3.0,1,1.0,35.0,0,1,6,1
1027,3.0,0,1.0,23.0,0,1,4,1
1028,1.0,0,1.0,60.0,0,1,6,0
1030,1.0,0,1.0,,0,2,7,0
1031,3.0,1,1.0,42.0,0,2,5,1
1032,1.0,0,2.0,22.0,0,1,6,0
1033,3.0,0,1.0,18.0,0,1,6,0
1034,3.0,0,1.0,5.0,0,1,6,1
1035,3.0,0,1.0,18.0,0,1,6,0
1036,3.0,0,1.0,29.0,0,1,5,0
1037,3.0,0,2.0,39.0,0,1,6,0
1038,1.0,0,1.0,17.0,0,2,6,0
1039,3.0,0,1.0,58.0,0,2,6,0
1040,3.0,1,1.0,5.0,0,2,6,1
1041,2.0,0,1.0,23.0,0,2,3,0
1042,2.0,0,3.0,26.0,0,2,3,1
1043,2.0,0,3.0,40.0,0,1,2,1
1044,1.0,0,1.0,20.0,0,2,5,1
1045,3.0,0,1.0,38.0,1,2,5,0
1046,3.0,0,1.0,31.0,0,2,5,0
1047,1.0,1,1.0,34.0,0,2,7,1
1048,1.0,0,1.0,9.0,0,2,7,1
1050,1.0,1,1.0,26.0,0,2,7,1
1051,1.0,0,1.0,18.0,0,1,5,0
1052,1.0,0,2.0,55.0,0,1,6,1
1053,2.0,0,1.0,28.0,0,1,2,0
1054,2.0,1,3.0,18.0,0,2,2,1
1055,1.0,0,1.0,28.0,0,2,5,0
1056,3.0,1,1.0,23.0,0,2,5,0
1057,3.0,0,3.0,20.0,0,2,4,1
1059,3.0,0,1.0,27.0,0,1,5,1
1061,1.0,0,1.0,32.0,0,2,7,1
1062,2.0,0,1.0,53.0,0,2,2,1
1063,2.0,1,1.0,34.0,0,2,2,1
1064,2.0,1,3.0,42.0,0,2,2,1
1065,1.0,1,1.0,19.0,0,2,7,1
1066,1.0,0,1.0,54.0,0,1,7,1
1067,1.0,0,1.0,12.0,0,2,7,1
1068,1.0,0,1.0,35.0,0,2,6,0
1069,1.0,0,1.0,55.0,0,2,7,0
1070,1.0,0,3.0,26.0,0,1,6,0
1071,2.0,1,1.0,49.0,0,1,2,1
1072,2.0,1,3.0,22.0,0,1,3,1
1073,2.0,0,3.0,,0,1,3,0
1074,2.0,0,1.0,30.0,0,1,3,0
1076,2.0,1,,14.0,0,1,3,1
1077,2.0,1,1.0,29.0,0,1,3,1
1078,2.0,0,3.0,34.0,0,1,3,0
1079,1.0,0,3.0,8.0,0,2,7,1
1080,1.0,0,1.0,7.0,0,2,7,0
1081,1.0,1,1.0,3.0,0,2,7,0
1082,1.0,0,1.0,0.0,0,2,7,0
1083,1.0,0,3.0,10.0,0,2,7,0
1084,1.0,1,3.0,16.0,0,2,7,0
1085,3.0,0,1.0,41.0,0,2,6,0
1086,1.0,1,1.0,18.0,0,1,7,1
1087,2.0,1,1.0,25.0,0,1,2,1
1088,2.0,1,1.0,32.0,0,1,2,1
1089,2.0,1,3.0,26.0,0,1,2,1
1090,1.0,0,1.0,26.0,0,1,6,0
1091,1.0,1,1.0,18.0,0,1,7,1
1092,2.0,0,1.0,27.0,0,2,2,0
1093,2.0,1,1.0,26.0,0,2,2,1
1094,2.0,0,3.0,28.0,0,2,2,1
1095,2.0,0,3.0,19.0,0,2,2,0
1096,2.0,0,1.0,31.0,0,2,3,1
1097,1.0,0,3.0,35.0,0,1,6,1
1098,2.0,0,3.0,46.0,0,1,2,0
1099,2.0,0,1.0,37.0,0,1,2,0
1100,2.0,1,1.0,29.0,0,1,2,1
1101,2.0,1,1.0,17.0,0,1,2,1
1102,2.0,0,3.0,30.0,0,1,3,0
1103,3.0,1,1.0,28.0,0,1,6,1
1104,1.0,0,1.0,16.0,0,1,5,0
1105,3.0,0,1.0,40.0,0,2,6,0
1106,1.0,0,1.0,23.0,0,2,5,0
1107,1.0,0,2.0,24.0,0,2,7,1
1108,1.0,1,1.0,36.0,0,1,7,1
1109,3.0,1,1.0,34.0,0,2,6,1
1110,2.0,1,1.0,59.0,0,1,3,1
1111,1.0,0,1.0,20.0,0,2,6,0
1112,2.0,1,1.0,15.0,0,2,2,1
1113,1.0,0,1.0,19.0,0,2,6,0
1114,3.0,1,3.0,64.0,0,1,6,1
1115,3.0,0,1.0,24.0,0,1,5,1
1116,3.0,0,1.0,23.0,0,1,6,1
1117,3.0,0,1.0,30.0,0,1,5,0
1118,1.0,0,1.0,0.0,0,2,7,1
1119,1.0,0,1.0,8.0,0,2,7,0
1120,1.0,1,1.0,1.0,0,2,7,0
1121,1.0,0,1.0,48.0,0,2,6,1
1122,1.0,0,1.0,12.0,0,2,7,0
1123,1.0,0,1.0,30.0,0,2,6,0
1124,1.0,0,1.0,10.0,0,2,7,0
1125,1.0,0,1.0,11.0,0,2,7,0
1126,2.0,0,1.0,58.0,0,1,3,0
1127,1.0,0,1.0,52.0,0,1,5,1
1128,1.0,0,1.0,36.0,0,2,6,0
1129,1.0,0,1.0,32.0,0,1,6,0
1130,2.0,1,1.0,16.0,0,2,2,1
1131,2.0,1,3.0,25.0,0,2,2,1
1132,1.0,0,3.0,28.0,0,1,6,1
1133,2.0,0,3.0,32.0,1,1,2,0
1135,1.0,0,1.0,16.0,0,1,5,0
1136,2.0,0,3.0,50.0,1,2,2,0
1137,1.0,0,1.0,20.0,0,1,6,0
1138,1.0,0,1.0,23.0,0,1,7,0
1139,1.0,1,1.0,45.0,0,1,7,1
1140,1.0,0,1.0,23.0,0,1,7,0
1141,1.0,1,2.0,53.0,0,2,7,0
1142,1.0,1,1.0,8.0,0,2,7,0
1143,1.0,1,1.0,6.0,0,2,7,1
1144,1.0,1,1.0,3.0,0,2,7,0
1145,1.0,0,3.0,13.0,0,2,6,1
1146,1.0,1,1.0,60.0,0,2,7,0
1147,1.0,0,3.0,1.0,0,2,7,1
1148,1.0,0,1.0,40.0,0,1,7,0
1149,1.0,0,1.0,51.0,0,1,6,1
1150,1.0,1,3.0,31.0,0,1,7,1
1151,1.0,1,1.0,28.0,0,2,7,1
1152,1.0,0,1.0,20.0,0,1,7,1
1153,1.0,0,1.0,14.0,0,1,6,0
1154,2.0,0,1.0,23.0,0,1,5,0
1155,1.0,0,1.0,4.0,0,2,7,0
1156,1.0,0,1.0,20.0,0,2,5,0
1157,1.0,0,1.0,75.0,0,1,7,0
1158,2.0,1,3.0,24.0,0,2,3,1
1159,1.0,0,1.0,18.0,0,1,6,1
1161,3.0,0,1.0,59.0,0,2,5,1
1162,1.0,0,1.0,27.0,0,1,6,1
1163,1.0,0,1.0,38.0,0,2,7,0
1164,3.0,1,1.0,41.0,0,1,5,0
1165,2.0,1,1.0,36.0,0,2,3,1
1166,2.0,0,3.0,29.0,0,2,3,0
1167,1.0,1,2.0,22.0,0,1,7,1
1168,1.0,0,2.0,23.0,0,2,6,1
1169,1.0,0,1.0,32.0,0,2,6,1
1170,1.0,0,3.0,21.0,0,1,6,0
1171,2.0,0,1.0,26.0,0,2,3,1
1172,2.0,1,1.0,61.0,0,2,2,1
1173,1.0,0,2.0,30.0,0,1,5,1
1174,1.0,0,1.0,40.0,0,2,6,1
1175,2.0,0,3.0,37.0,0,1,3,1
1176,2.0,0,1.0,41.0,0,1,1,0
1177,2.0,0,1.0,32.0,0,1,1,0
1178,1.0,0,1.0,30.0,0,1,7,0
1179,1.0,0,2.0,27.0,0,2,6,1
1180,1.0,0,1.0,22.0,0,2,6,0
1181,3.0,0,1.0,54.0,0,2,4,0
1182,3.0,0,1.0,27.0,0,2,6,0
1183,3.0,1,1.0,52.0,0,2,6,1
1184,3.0,1,1.0,15.0,0,2,6,1
1185,3.0,0,1.0,27.0,0,2,5,0
1186,2.0,0,3.0,30.0,0,1,1,0
1187,1.0,0,1.0,19.0,0,2,6,0
1188,1.0,1,2.0,22.0,0,1,7,1
1189,2.0,0,3.0,43.0,0,1,3,0
1190,3.0,0,1.0,25.0,0,2,6,0
1191,1.0,0,1.0,51.0,0,1,5,0
1192,1.0,1,2.0,34.0,0,2,7,1
1193,3.0,0,1.0,21.0,0,1,5,0
1194,1.0,1,2.0,21.0,0,1,7,0
1195,1.0,0,1.0,23.0,0,2,6,0
1196,1.0,0,3.0,38.0,0,1,6,0
1197,1.0,1,1.0,30.0,0,1,7,0
1198,2.0,1,3.0,31.0,0,1,3,1
1199,1.0,0,2.0,44.0,0,1,6,1
1200,1.0,1,1.0,14.0,0,2,7,0
1201,1.0,1,2.0,18.0,0,1,7,0
1202,1.0,0,1.0,19.0,0,2,7,0
1203,3.0,1,,,0,2,6,1
