,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck
2522,1.0,0,1.0,38.0,0,2,6
2523,1.0,0,3.0,0.0,0,2,7
2524,1.0,0,3.0,21.0,0,2,6
2525,2.0,0,3.0,56.0,0,2,1
2526,2.0,0,1.0,38.0,0,2,1
2527,3.0,0,1.0,35.0,0,1,6
2528,1.0,0,3.0,34.0,0,2,5
2529,1.0,0,1.0,15.0,0,2,7
2530,1.0,0,2.0,22.0,0,1,5
2531,3.0,0,1.0,28.0,0,1,6
2532,1.0,1,1.0,18.0,0,1,7
2533,2.0,0,3.0,47.0,0,2,4
2534,2.0,1,1.0,23.0,0,1,4
2535,3.0,1,1.0,44.0,0,1,6
2536,3.0,0,1.0,18.0,0,1,6
2537,1.0,1,1.0,21.0,0,1,7
2539,2.0,1,1.0,18.0,0,2,4
2540,2.0,1,3.0,27.0,0,2,4
2541,1.0,0,1.0,16.0,0,1,6
2542,1.0,0,1.0,17.0,0,2,7
2543,1.0,0,1.0,19.0,0,2,6
2544,1.0,1,2.0,33.0,0,2,7
2545,1.0,0,1.0,20.0,0,2,6
2546,1.0,1,2.0,10.0,0,2,7
2547,1.0,0,1.0,6.0,0,2,7
2548,1.0,1,1.0,0.0,0,2,7
2549,1.0,1,1.0,0.0,0,2,7
2550,1.0,1,1.0,4.0,0,2,7
2551,2.0,1,1.0,26.0,0,1,2
2552,3.0,1,1.0,27.0,0,1,6
2553,3.0,0,3.0,54.0,0,1,5
2554,3.0,0,1.0,24.0,0,2,6
2555,3.0,1,1.0,47.0,0,2,6
2556,3.0,1,1.0,16.0,0,2,6
2557,1.0,0,1.0,59.0,0,2,6
2558,3.0,1,1.0,31.0,0,2,6
2559,3.0,1,1.0,28.0,0,2,5
2560,1.0,0,1.0,23.0,0,1,6
2561,1.0,0,3.0,19.0,0,2,6
2562,1.0,1,2.0,18.0,0,1,7
2563,3.0,0,2.0,28.0,0,2,6
2564,1.0,0,1.0,13.0,0,2,6
2565,3.0,1,1.0,33.0,0,2,5
2566,1.0,1,1.0,28.0,0,2,7
2567,1.0,0,1.0,17.0,0,2,6
2568,3.0,0,1.0,36.0,1,1,5
2569,3.0,0,1.0,29.0,1,1,6
2570,1.0,0,1.0,18.0,0,2,7
2571,1.0,1,1.0,37.0,0,2,7
2572,2.0,0,1.0,36.0,0,2,2
2573,2.0,1,1.0,44.0,0,1,3
2574,1.0,0,1.0,21.0,0,1,6
2575,3.0,0,1.0,20.0,0,2,4
2576,1.0,0,1.0,45.0,0,2,5
2577,1.0,0,1.0,28.0,0,1,5
2578,1.0,1,1.0,20.0,0,2,7
2579,1.0,1,1.0,18.0,0,2,7
2580,3.0,1,3.0,26.0,0,1,6
2581,1.0,0,1.0,19.0,0,1,7
2582,1.0,0,2.0,27.0,0,1,6
2583,2.0,0,3.0,26.0,0,2,1
2584,3.0,0,1.0,29.0,0,1,6
2585,3.0,0,1.0,18.0,0,1,5
2586,1.0,0,1.0,12.0,0,2,7
2587,1.0,0,1.0,0.0,0,2,7
2588,1.0,0,1.0,2.0,0,2,7
2589,1.0,0,3.0,16.0,0,2,6
2590,1.0,0,1.0,17.0,0,2,6
2591,3.0,0,1.0,20.0,0,1,5
2592,2.0,1,1.0,30.0,0,2,5
2593,1.0,1,1.0,20.0,0,2,7
2594,1.0,1,2.0,31.0,0,2,7
2595,1.0,1,1.0,13.0,0,1,7
2596,1.0,0,3.0,23.0,0,2,5
2597,1.0,0,1.0,19.0,0,1,7
2598,3.0,1,1.0,18.0,0,1,6
2599,3.0,1,1.0,50.0,0,1,5
2600,2.0,0,3.0,43.0,0,1,3
2601,3.0,0,1.0,52.0,0,1,6
2602,3.0,0,1.0,24.0,0,2,6
2603,3.0,1,1.0,46.0,0,2,6
2604,2.0,1,1.0,25.0,0,1,2
2605,1.0,0,1.0,53.0,0,1,6
2606,1.0,0,1.0,17.0,0,2,6
2607,1.0,0,1.0,29.0,0,1,6
2608,1.0,1,1.0,26.0,0,1,7
2609,2.0,0,1.0,35.0,0,2,4
2610,2.0,0,1.0,51.0,0,2,4
2611,1.0,0,1.0,20.0,0,1,5
2612,1.0,0,1.0,19.0,0,1,6
2613,3.0,0,1.0,59.0,0,1,4
2614,3.0,0,1.0,23.0,0,1,4
2615,3.0,1,1.0,22.0,0,2,6
2616,3.0,0,1.0,21.0,0,2,5
2617,1.0,0,1.0,25.0,0,1,6
2618,1.0,0,1.0,23.0,0,1,6
2619,1.0,1,3.0,15.0,0,1,7
2620,3.0,0,2.0,20.0,0,1,6
2621,1.0,0,3.0,22.0,0,2,6
2622,1.0,0,1.0,20.0,0,2,6
2623,2.0,0,1.0,35.0,0,2,5
2624,1.0,1,1.0,41.0,0,2,7
2625,1.0,0,1.0,18.0,0,1,6
2626,1.0,0,2.0,40.0,0,1,7
2627,3.0,1,1.0,25.0,0,2,6
2628,2.0,0,3.0,31.0,0,1,3
2629,1.0,0,1.0,47.0,0,1,5
2630,3.0,1,1.0,29.0,0,1,6
2631,1.0,0,2.0,26.0,0,2,7
2632,1.0,0,1.0,18.0,0,2,6
2633,1.0,0,1.0,19.0,0,2,6
2634,1.0,1,1.0,50.0,0,2,7
2635,1.0,0,1.0,26.0,0,1,7
2636,1.0,0,1.0,29.0,0,1,5
2637,1.0,1,1.0,14.0,0,1,7
2638,1.0,0,1.0,14.0,0,1,6
2639,1.0,0,3.0,0.0,0,2,7
2640,1.0,1,2.0,34.0,0,2,7
2641,2.0,1,3.0,23.0,0,1,4
2642,1.0,0,1.0,24.0,0,1,7
2643,1.0,0,1.0,39.0,0,1,7
2644,1.0,1,1.0,22.0,0,1,7
2645,1.0,0,1.0,23.0,0,2,7
2646,1.0,0,1.0,26.0,0,2,6
2648,2.0,0,1.0,42.0,0,1,2
2649,2.0,0,3.0,37.0,0,1,2
2650,2.0,0,3.0,45.0,0,1,2
2651,1.0,0,1.0,21.0,0,1,7
2652,1.0,0,1.0,42.0,0,1,7
2653,3.0,0,1.0,20.0,0,1,5
2654,1.0,0,1.0,61.0,0,1,7
2655,3.0,0,1.0,0.0,0,1,6
2656,3.0,1,1.0,3.0,0,1,6
2657,1.0,1,1.0,18.0,0,1,6
2658,1.0,1,2.0,44.0,0,1,7
2659,2.0,1,3.0,50.0,0,2,2
2660,3.0,0,1.0,18.0,0,2,6
2661,3.0,0,1.0,0.0,0,2,6
2662,1.0,0,1.0,58.0,0,1,7
2663,1.0,0,3.0,50.0,0,2,7
2664,1.0,0,3.0,43.0,0,2,6
2665,1.0,0,1.0,21.0,0,2,7
2666,1.0,0,3.0,30.0,0,1,6
2667,1.0,1,1.0,20.0,0,1,7
2668,1.0,0,1.0,24.0,0,2,5
2669,1.0,0,1.0,24.0,0,1,7
2670,1.0,1,1.0,37.0,0,1,7
2671,1.0,0,1.0,21.0,0,1,5
2672,2.0,1,1.0,48.0,0,2,2
2673,2.0,1,1.0,33.0,0,1,2
2674,1.0,0,1.0,21.0,0,1,6
2675,1.0,0,1.0,21.0,0,2,7
2676,1.0,0,1.0,13.0,0,1,7
2677,1.0,0,1.0,5.0,0,1,7
2678,1.0,0,1.0,24.0,0,2,6
2679,1.0,0,1.0,37.0,0,1,6
2680,1.0,0,1.0,23.0,0,1,5
2681,3.0,1,1.0,35.0,0,2,6
2682,3.0,0,1.0,24.0,0,2,4
2683,3.0,0,3.0,20.0,0,1,6
2684,1.0,0,3.0,0.0,0,2,7
2685,1.0,0,1.0,64.0,0,2,6
2686,1.0,0,1.0,31.0,0,2,6
2687,1.0,0,2.0,6.0,0,2,7
2688,1.0,0,1.0,3.0,0,2,7
2689,1.0,1,2.0,10.0,0,2,7
2690,1.0,1,1.0,19.0,0,2,7
2691,1.0,1,2.0,19.0,0,2,7
2692,1.0,1,1.0,46.0,0,1,7
2693,1.0,1,1.0,25.0,0,1,7
2694,1.0,0,1.0,27.0,0,2,6
2695,1.0,0,3.0,23.0,0,1,6
2696,1.0,0,1.0,20.0,0,1,6
2697,2.0,1,1.0,24.0,0,1,3
2698,2.0,1,3.0,50.0,0,1,3
2699,2.0,0,1.0,44.0,0,1,3
2700,2.0,0,1.0,28.0,0,1,3
2701,2.0,0,1.0,25.0,1,1,3
2702,1.0,1,3.0,14.0,0,2,7
2703,1.0,0,2.0,21.0,0,2,7
2704,2.0,1,1.0,16.0,0,1,2
2705,2.0,1,3.0,25.0,0,1,2
2706,3.0,0,1.0,41.0,0,2,4
2707,3.0,0,1.0,20.0,0,2,5
2708,1.0,0,2.0,24.0,0,2,6
2709,2.0,1,3.0,31.0,0,1,2
2710,2.0,1,3.0,23.0,0,1,2
2711,1.0,0,1.0,54.0,0,1,7
2712,2.0,1,3.0,26.0,0,2,2
2713,2.0,1,1.0,49.0,1,2,2
2714,1.0,0,3.0,0.0,0,2,7
2715,1.0,1,3.0,17.0,0,2,7
2716,1.0,0,1.0,22.0,0,1,6
2717,1.0,0,1.0,11.0,0,1,7
2718,3.0,1,3.0,28.0,0,2,5
2719,1.0,0,1.0,17.0,0,1,6
2720,1.0,1,1.0,47.0,0,2,7
2721,3.0,0,3.0,29.0,0,2,4
2722,3.0,1,1.0,46.0,0,2,6
2723,3.0,1,1.0,66.0,0,1,5
2724,1.0,0,1.0,0.0,0,2,7
2725,1.0,0,1.0,5.0,0,2,7
2726,1.0,0,1.0,1.0,0,2,7
2727,1.0,0,1.0,42.0,0,2,7
2728,1.0,1,1.0,5.0,0,2,7
2729,2.0,0,1.0,26.0,0,1,2
2730,2.0,0,1.0,41.0,0,1,2
2731,3.0,0,1.0,30.0,0,1,6
2732,1.0,1,1.0,26.0,0,1,7
2733,1.0,0,1.0,16.0,0,1,6
2734,1.0,1,1.0,22.0,0,2,7
2735,1.0,0,3.0,20.0,0,1,6
2736,1.0,1,2.0,44.0,0,1,7
2737,1.0,0,1.0,36.0,0,1,6
2738,1.0,0,2.0,6.0,0,1,7
2739,1.0,0,2.0,13.0,0,2,6
2740,3.0,1,1.0,22.0,0,1,6
2741,3.0,0,1.0,69.0,0,2,6
2742,3.0,0,1.0,40.0,0,2,4
2743,1.0,0,2.0,46.0,0,1,7
2744,3.0,0,1.0,34.0,0,2,6
2745,1.0,0,1.0,39.0,0,1,6
2747,1.0,1,3.0,13.0,0,1,7
2748,1.0,0,3.0,20.0,0,2,6
2749,3.0,0,1.0,28.0,0,2,4
2750,3.0,1,1.0,54.0,0,2,5
2751,3.0,0,1.0,9.0,0,2,6
2752,1.0,0,1.0,61.0,0,1,6
2753,1.0,1,1.0,18.0,0,1,7
2754,1.0,1,1.0,26.0,0,1,6
2755,3.0,0,1.0,24.0,0,1,6
2756,3.0,1,1.0,24.0,0,1,6
2757,3.0,0,1.0,0.0,0,1,6
2758,1.0,0,3.0,30.0,0,2,6
2759,1.0,0,2.0,26.0,0,2,6
2760,1.0,0,1.0,26.0,0,1,6
2761,1.0,1,1.0,26.0,0,2,7
2762,1.0,1,1.0,3.0,0,1,7
2763,1.0,0,1.0,30.0,0,2,5
2764,3.0,0,1.0,51.0,0,2,6
2765,3.0,1,1.0,36.0,0,1,6
2766,1.0,0,1.0,18.0,0,2,5
2767,1.0,0,1.0,27.0,0,1,6
2768,3.0,1,1.0,36.0,0,2,6
2769,1.0,0,1.0,39.0,0,2,5
2770,3.0,1,1.0,17.0,0,2,6
2771,1.0,0,1.0,24.0,0,1,6
2772,3.0,0,1.0,14.0,0,2,5
2773,3.0,0,2.0,25.0,0,1,6
2774,1.0,0,1.0,35.0,0,2,6
2775,3.0,0,1.0,17.0,0,1,5
2776,2.0,0,3.0,45.0,0,1,5
2777,2.0,1,1.0,35.0,0,1,5
2778,1.0,1,1.0,19.0,0,1,7
2779,1.0,0,2.0,26.0,0,1,7
2781,2.0,1,1.0,22.0,0,1,3
2782,1.0,1,3.0,32.0,0,1,7
2783,1.0,0,3.0,25.0,0,2,6
2784,1.0,0,1.0,26.0,0,2,5
2785,1.0,1,1.0,21.0,0,2,7
2786,1.0,1,3.0,49.0,0,1,7
2787,1.0,0,1.0,26.0,0,1,7
2788,1.0,0,3.0,20.0,0,1,6
2789,2.0,0,3.0,28.0,0,2,2
2790,1.0,0,1.0,35.0,0,2,5
2791,2.0,0,3.0,66.0,0,1,5
2792,3.0,1,1.0,47.0,0,2,6
2793,1.0,1,1.0,25.0,0,1,7
2794,1.0,0,2.0,23.0,0,1,6
2795,3.0,1,1.0,19.0,0,2,6
2796,3.0,0,1.0,8.0,0,2,6
2797,3.0,0,1.0,42.0,0,2,6
2798,3.0,0,1.0,33.0,0,2,6
2799,1.0,0,1.0,29.0,0,2,6
2800,2.0,1,1.0,63.0,0,1,2
2801,1.0,1,2.0,24.0,0,1,7
2802,3.0,0,1.0,62.0,0,1,6
2803,1.0,0,3.0,26.0,0,2,7
2804,2.0,0,1.0,52.0,0,2,3
2805,1.0,0,1.0,23.0,0,2,7
2806,2.0,0,3.0,47.0,0,2,1
2807,2.0,1,3.0,50.0,0,2,1
2808,2.0,1,1.0,32.0,0,2,3
2809,1.0,1,1.0,33.0,0,1,7
2810,1.0,0,1.0,26.0,0,1,6
2811,2.0,1,1.0,20.0,0,2,2
2812,2.0,0,3.0,28.0,0,2,2
2813,3.0,1,1.0,38.0,0,2,6
2814,1.0,0,1.0,42.0,0,1,6
2815,1.0,1,1.0,0.0,0,2,7
2816,1.0,1,1.0,23.0,0,2,7
2817,1.0,0,1.0,39.0,0,2,7
2818,1.0,0,2.0,25.0,0,2,6
2819,1.0,0,3.0,17.0,0,2,7
2820,1.0,1,2.0,15.0,0,2,7
2821,2.0,1,1.0,31.0,0,1,2
2822,1.0,1,1.0,49.0,0,2,5
2823,2.0,1,1.0,41.0,0,2,2
2824,2.0,0,1.0,37.0,0,1,1
2825,2.0,1,1.0,27.0,0,1,1
2826,3.0,0,1.0,13.0,0,1,6
2827,2.0,1,1.0,42.0,0,1,2
2828,1.0,1,1.0,21.0,0,1,7
2829,1.0,0,1.0,29.0,0,1,6
2830,1.0,1,1.0,0.0,0,1,7
2831,1.0,0,2.0,19.0,0,1,6
2832,1.0,0,1.0,36.0,0,1,5
2833,3.0,0,2.0,31.0,0,1,6
2834,3.0,0,1.0,16.0,0,1,4
2835,3.0,1,1.0,42.0,0,1,5
2836,3.0,1,1.0,16.0,0,1,5
2837,2.0,0,1.0,23.0,0,1,2
2838,2.0,0,1.0,42.0,0,1,2
2839,2.0,1,1.0,34.0,0,1,2
2840,2.0,1,3.0,38.0,0,1,2
2841,2.0,1,3.0,21.0,0,1,2
2842,2.0,1,1.0,25.0,0,1,2
2843,2.0,0,3.0,30.0,0,2,2
2844,2.0,0,1.0,40.0,0,2,2
2845,2.0,1,3.0,31.0,0,2,2
2846,3.0,0,3.0,20.0,0,1,6
2847,3.0,1,1.0,37.0,0,1,6
2848,1.0,0,1.0,26.0,0,1,6
2849,3.0,1,3.0,22.0,0,2,6
2850,3.0,1,1.0,21.0,0,2,6
2851,3.0,1,1.0,33.0,0,1,6
2852,1.0,0,1.0,40.0,0,2,7
2853,1.0,0,1.0,11.0,0,2,7
2854,1.0,0,1.0,27.0,0,2,7
2855,1.0,0,1.0,22.0,0,2,5
2856,2.0,1,1.0,40.0,0,2,2
2857,2.0,0,1.0,61.0,1,2,2
2858,2.0,1,3.0,28.0,0,2,2
2859,2.0,0,1.0,24.0,0,2,2
2860,1.0,0,1.0,43.0,0,2,7
2861,1.0,1,1.0,22.0,0,2,7
2862,2.0,1,3.0,14.0,0,1,4
2863,2.0,0,1.0,56.0,0,1,4
2864,3.0,1,1.0,35.0,0,1,6
2865,1.0,0,1.0,62.0,0,1,7
2866,1.0,1,1.0,44.0,0,2,7
2867,1.0,0,3.0,32.0,0,1,6
2868,3.0,0,1.0,26.0,0,2,5
2869,1.0,0,1.0,22.0,0,2,6
2871,2.0,0,1.0,29.0,0,1,1
2872,1.0,0,1.0,21.0,0,2,7
2873,2.0,0,1.0,34.0,0,2,3
2874,1.0,1,1.0,35.0,0,1,7
2875,1.0,0,1.0,18.0,0,1,6
2876,1.0,1,1.0,23.0,0,1,7
2877,1.0,0,3.0,18.0,0,1,6
2878,1.0,0,1.0,24.0,0,1,6
2879,1.0,1,2.0,19.0,0,1,7
2880,1.0,0,1.0,62.0,0,1,7
2881,1.0,0,1.0,52.0,0,1,6
2882,1.0,0,1.0,37.0,0,1,6
2883,1.0,0,1.0,21.0,0,2,5
2884,1.0,1,1.0,48.0,0,2,7
2885,3.0,0,1.0,43.0,0,1,4
2886,3.0,0,1.0,18.0,0,1,5
2887,3.0,1,1.0,33.0,0,2,6
2888,3.0,1,1.0,33.0,0,2,6
2889,2.0,0,1.0,29.0,0,1,2
2890,2.0,1,3.0,66.0,0,2,4
2891,2.0,0,1.0,41.0,0,2,4
2892,1.0,0,1.0,17.0,0,1,5
2893,1.0,0,3.0,8.0,0,1,7
2894,1.0,0,3.0,20.0,0,1,6
2895,1.0,0,3.0,25.0,0,1,7
2896,1.0,1,1.0,47.0,0,2,7
2897,1.0,0,2.0,40.0,0,1,6
2898,3.0,1,1.0,26.0,0,2,6
2899,1.0,0,1.0,19.0,0,2,6
2900,1.0,0,2.0,35.0,0,2,6
2901,1.0,1,1.0,0.0,0,2,7
2902,1.0,0,3.0,12.0,0,2,7
2903,1.0,0,2.0,37.0,0,2,7
2904,1.0,0,1.0,38.0,0,2,5
2905,1.0,0,3.0,34.0,0,1,6
2906,1.0,0,1.0,30.0,0,1,6
2907,3.0,0,3.0,22.0,0,2,6
2909,3.0,1,1.0,59.0,0,1,6
2910,3.0,1,1.0,19.0,0,2,6
2911,3.0,1,1.0,16.0,0,1,5
2912,1.0,0,1.0,22.0,0,2,5
2913,2.0,0,1.0,30.0,0,1,3
2914,2.0,0,3.0,26.0,0,1,3
2915,1.0,0,1.0,18.0,0,1,6
2916,2.0,0,1.0,29.0,0,1,4
2917,2.0,0,1.0,32.0,0,1,4
2918,3.0,1,1.0,33.0,0,2,6
2919,1.0,0,1.0,20.0,0,1,7
2920,2.0,0,3.0,55.0,0,2,3
2921,3.0,0,1.0,41.0,0,1,6
2922,3.0,1,1.0,22.0,0,1,5
2923,3.0,0,1.0,61.0,0,2,5
2924,3.0,1,1.0,20.0,0,1,6
2925,1.0,0,1.0,57.0,0,2,7
2926,1.0,0,1.0,17.0,0,2,6
2927,2.0,0,1.0,60.0,0,1,3
2928,1.0,1,2.0,20.0,0,1,7
2929,1.0,0,3.0,20.0,0,1,6
2930,1.0,0,1.0,40.0,0,1,7
2931,2.0,0,1.0,28.0,0,2,4
2932,1.0,0,2.0,17.0,0,2,7
2933,1.0,0,1.0,18.0,0,2,6
2934,2.0,0,3.0,46.0,0,2,3
2935,1.0,1,2.0,29.0,0,2,7
2936,1.0,0,1.0,25.0,0,2,7
2937,1.0,0,1.0,59.0,0,1,7
2938,2.0,1,3.0,17.0,0,2,1
2939,2.0,0,1.0,65.0,0,2,1
2940,3.0,1,1.0,32.0,0,1,6
2941,1.0,0,1.0,35.0,0,1,6
2942,2.0,1,1.0,18.0,0,2,5
2943,1.0,0,3.0,23.0,0,2,6
2944,1.0,0,1.0,27.0,0,2,7
2945,1.0,1,1.0,0.0,0,2,7
2946,1.0,0,1.0,26.0,0,2,7
2947,1.0,1,1.0,38.0,0,1,7
2948,1.0,0,1.0,35.0,0,1,6
2949,1.0,0,1.0,32.0,0,2,5
2950,1.0,0,2.0,9.0,0,2,7
2951,1.0,0,1.0,11.0,0,1,7
2952,1.0,0,1.0,13.0,0,1,6
2953,1.0,0,1.0,2.0,0,1,7
2954,1.0,0,2.0,12.0,0,1,7
2955,1.0,0,1.0,27.0,0,1,6
2956,1.0,1,2.0,14.0,0,1,7
2957,1.0,1,1.0,37.0,0,1,7
2958,1.0,1,2.0,6.0,0,1,7
2959,2.0,1,3.0,36.0,0,1,3
2960,2.0,0,1.0,27.0,0,1,3
2962,1.0,0,2.0,24.0,0,2,6
2963,1.0,0,3.0,21.0,0,2,7
2964,1.0,1,3.0,50.0,0,1,7
2965,1.0,0,1.0,18.0,0,1,6
2966,2.0,1,1.0,34.0,0,2,3
2967,2.0,1,3.0,22.0,0,2,3
2969,3.0,0,1.0,39.0,1,1,6
2970,3.0,0,1.0,26.0,0,1,4
2971,3.0,0,3.0,27.0,0,2,6
2973,1.0,1,2.0,39.0,0,1,7
2974,1.0,0,3.0,26.0,0,1,6
2975,1.0,1,1.0,30.0,0,1,7
2976,1.0,0,1.0,26.0,0,1,6
2977,3.0,0,3.0,34.0,0,2,4
2978,1.0,0,1.0,24.0,0,1,6
2979,1.0,0,1.0,21.0,0,1,6
2980,2.0,0,1.0,25.0,0,1,3
2981,1.0,0,3.0,64.0,0,2,6
2982,1.0,0,1.0,40.0,0,1,6
2983,1.0,0,3.0,26.0,0,2,2
2984,1.0,0,2.0,23.0,0,1,6
2985,3.0,1,1.0,46.0,0,1,5
2986,1.0,0,3.0,22.0,0,1,6
2987,1.0,0,1.0,0.0,0,2,7
2988,1.0,0,1.0,8.0,0,2,7
2989,1.0,0,1.0,35.0,0,2,6
2990,2.0,0,1.0,22.0,0,1,3
2991,2.0,1,1.0,29.0,0,1,3
2992,1.0,0,1.0,25.0,0,1,7
2993,1.0,0,1.0,24.0,0,1,6
2994,2.0,1,3.0,26.0,0,2,3
2995,3.0,1,1.0,20.0,0,1,6
2996,1.0,0,1.0,40.0,0,2,6
2997,1.0,0,2.0,28.0,0,2,6
2998,1.0,1,1.0,22.0,0,2,7
2999,1.0,1,2.0,23.0,0,1,7
3000,1.0,0,1.0,26.0,0,1,6
3001,1.0,0,1.0,19.0,0,2,7
3002,3.0,0,1.0,35.0,0,1,5
3003,1.0,1,3.0,41.0,0,2,7
3004,2.0,1,1.0,37.0,0,1,5
3005,3.0,0,1.0,44.0,0,1,4
3006,3.0,0,1.0,34.0,0,1,6
3007,1.0,0,1.0,39.0,0,2,7
3008,3.0,0,1.0,27.0,0,2,6
3009,3.0,0,1.0,32.0,0,2,5
3010,1.0,1,3.0,13.0,0,2,7
3011,1.0,0,3.0,10.0,0,2,7
3012,3.0,0,1.0,28.0,0,1,6
3013,1.0,1,1.0,25.0,0,1,7
3014,1.0,0,1.0,26.0,0,2,7
3015,1.0,0,1.0,27.0,0,2,7
3017,1.0,0,3.0,6.0,0,2,7
3019,1.0,1,2.0,6.0,0,2,7
3020,3.0,1,1.0,24.0,0,1,6
3022,2.0,1,3.0,35.0,0,1,3
3023,2.0,1,3.0,13.0,0,1,3
3024,2.0,0,1.0,64.0,0,1,3
3025,1.0,0,1.0,18.0,0,1,6
3026,1.0,0,1.0,32.0,0,2,6
3027,1.0,0,1.0,21.0,0,1,6
3028,1.0,1,1.0,13.0,0,2,7
3029,2.0,1,3.0,43.0,0,1,2
3030,1.0,0,1.0,39.0,0,2,7
3031,1.0,1,2.0,26.0,0,1,7
3032,1.0,0,2.0,21.0,0,2,6
3033,1.0,0,1.0,18.0,0,2,6
3034,1.0,1,1.0,27.0,0,1,7
3035,3.0,0,1.0,26.0,0,2,6
3036,3.0,0,1.0,27.0,0,2,6
3037,3.0,0,1.0,29.0,0,2,6
3038,3.0,0,1.0,20.0,0,2,4
3039,1.0,0,2.0,26.0,0,1,6
3040,1.0,1,2.0,26.0,0,1,7
3041,3.0,0,3.0,34.0,0,2,4
3042,3.0,1,1.0,15.0,0,2,4
3043,1.0,0,3.0,24.0,0,1,7
3044,3.0,1,1.0,26.0,0,1,6
3045,3.0,0,1.0,14.0,0,1,4
3046,1.0,0,3.0,24.0,0,2,5
3047,2.0,0,1.0,31.0,0,1,3
3048,3.0,0,1.0,21.0,0,2,4
3049,2.0,1,1.0,28.0,0,1,2
3050,3.0,0,1.0,19.0,0,2,6
3051,3.0,0,1.0,50.0,0,2,6
3052,1.0,1,1.0,15.0,0,2,7
3053,1.0,0,3.0,34.0,0,1,6
3055,1.0,1,1.0,34.0,0,1,7
3056,1.0,0,1.0,36.0,0,1,7
3057,2.0,1,1.0,27.0,0,2,2
3058,3.0,0,1.0,30.0,0,1,6
3059,3.0,0,1.0,34.0,0,2,5
3060,1.0,0,1.0,45.0,0,2,6
3061,1.0,1,1.0,21.0,0,2,7
3062,1.0,0,1.0,56.0,0,2,5
3063,1.0,0,1.0,21.0,0,2,7
3064,1.0,0,1.0,28.0,0,1,5
3065,1.0,0,1.0,38.0,0,2,5
3066,2.0,1,3.0,34.0,0,1,2
3067,2.0,0,1.0,33.0,0,1,3
3068,2.0,1,3.0,34.0,0,1,4
3069,1.0,0,1.0,19.0,0,1,6
3070,1.0,0,1.0,19.0,0,2,6
3071,1.0,0,1.0,17.0,0,2,6
3072,1.0,0,1.0,20.0,0,1,7
3073,3.0,0,3.0,22.0,0,2,4
3074,3.0,1,1.0,35.0,0,2,4
3075,3.0,0,1.0,50.0,0,2,6
3076,3.0,1,1.0,19.0,0,2,6
3077,1.0,0,1.0,23.0,0,2,5
3078,1.0,0,3.0,38.0,0,2,7
3079,1.0,0,1.0,20.0,0,2,6
3080,1.0,0,1.0,31.0,0,1,6
3081,1.0,1,2.0,28.0,0,1,7
3082,3.0,0,1.0,36.0,0,2,6
3083,3.0,0,1.0,27.0,0,2,6
3084,1.0,0,1.0,66.0,0,2,7
3085,3.0,1,1.0,14.0,0,2,6
3086,2.0,1,3.0,29.0,0,1,2
3087,2.0,1,3.0,34.0,0,1,2
3088,2.0,1,3.0,13.0,0,1,2
3089,1.0,0,1.0,47.0,0,2,6
3090,1.0,1,1.0,26.0,0,1,7
3091,1.0,0,1.0,50.0,0,1,6
3092,2.0,1,3.0,38.0,0,1,3
3093,1.0,1,3.0,59.0,0,2,1
3094,1.0,1,1.0,43.0,0,1,7
3095,1.0,1,1.0,30.0,0,1,7
3096,1.0,0,2.0,33.0,0,2,7
3098,2.0,0,1.0,42.0,0,1,2
3099,2.0,1,1.0,17.0,0,1,2
3100,3.0,0,1.0,18.0,1,1,5
3101,1.0,0,1.0,34.0,0,1,6
3102,1.0,0,1.0,46.0,0,2,6
3103,1.0,0,1.0,35.0,0,2,6
3104,1.0,0,3.0,40.0,0,1,6
3105,1.0,1,1.0,26.0,0,1,7
3106,1.0,0,1.0,43.0,0,1,5
3107,1.0,1,2.0,41.0,0,1,7
3108,1.0,0,1.0,31.0,0,2,7
3109,1.0,0,1.0,23.0,0,2,7
3110,1.0,0,1.0,25.0,0,2,6
3111,1.0,0,1.0,37.0,0,2,7
3112,1.0,1,2.0,14.0,0,2,7
3113,1.0,1,1.0,3.0,0,2,7
3114,1.0,1,2.0,18.0,0,2,7
3115,1.0,1,1.0,35.0,0,2,7
3116,1.0,1,2.0,19.0,0,1,7
3117,3.0,1,2.0,39.0,0,2,5
3118,3.0,0,1.0,48.0,0,2,5
3119,1.0,0,1.0,27.0,0,2,7
3120,2.0,1,1.0,3.0,0,1,3
3121,2.0,0,1.0,28.0,0,1,3
3122,2.0,0,3.0,34.0,0,1,3
3123,3.0,0,1.0,31.0,0,1,6
3124,2.0,1,3.0,60.0,0,1,1
3125,1.0,0,1.0,45.0,0,1,7
3126,2.0,0,3.0,48.0,0,1,1
3127,2.0,0,1.0,21.0,0,2,4
3128,1.0,0,2.0,24.0,0,2,6
3129,1.0,0,1.0,16.0,0,2,6
3130,1.0,0,1.0,19.0,0,1,6
3131,3.0,0,3.0,26.0,0,2,6
3132,1.0,0,1.0,22.0,0,1,6
3133,1.0,0,1.0,33.0,0,2,6
3134,3.0,0,1.0,44.0,1,2,4
3135,1.0,1,1.0,27.0,0,1,7
3136,1.0,1,2.0,23.0,0,2,7
3137,2.0,0,3.0,43.0,0,1,2
3138,2.0,0,1.0,14.0,0,1,2
3139,2.0,0,3.0,41.0,0,1,2
3140,1.0,0,1.0,20.0,0,2,6
3141,1.0,0,1.0,0.0,0,2,7
3142,1.0,1,1.0,2.0,0,2,7
